CustomerID,Age,gender,occupation,income,Type,Limit,LoanID,Type,SanctionedAmount,SavingsID,AvgBalance
CID-780496,41,M,Business,179050,Platinum,100000,LID-537835,Personal,50000,SID-493766,41909
CID-780496,41,M,Business,179050,gold,100000,LID-537835,Personal,50000,SID-493766,41909
CID-442045,34,F,Others,594394,gold,100000,LID-59058,Vehicle,500000,SID-86067,83719
CID-442045,34,F,Others,594394,Travellers,200000,LID-59058,Vehicle,500000,SID-86067,83719
CID-569694,40,F,Others,49055,Travellers,500000,LID-148492,Vehicle,100000,SID-435561,26220
CID-569694,40,F,Others,49055,Travellers,200000,LID-148492,Vehicle,100000,SID-435561,26220
CID-120056,22,F,Business,740673,Platinum,100000,LID-880890,Housing,50000,SID-393254,82510
CID-120056,22,F,Business,740673,Shoppers,500000,LID-880890,Housing,50000,SID-393254,82510
CID-157872,22,F,Business,304291,gold,200000,LID-822225,Vehicle,200000,SID-896594,31467
CID-157872,22,F,Business,304291,Travellers,100000,LID-822225,Vehicle,200000,SID-896594,31467
CID-784530,10,M,Others,663579,Shoppers,50000,LID-417638,Personal,200000,SID-706986,20657
CID-784530,10,M,Others,663579,Travellers,50000,LID-417638,Personal,200000,SID-706986,20657
CID-188880,35,M,Others,603208,Travellers,100000,LID-885676,Vehicle,200000,SID-624952,62877
CID-188880,35,M,Others,603208,Travellers,50000,LID-885676,Vehicle,200000,SID-624952,62877
CID-895326,29,M,SelfEmployed,422536,gold,500000,LID-242301,Personal,100000,SID-749737,61997
CID-895326,29,M,SelfEmployed,422536,Travellers,50000,LID-242301,Personal,100000,SID-749737,61997
CID-129361,40,M,Employee,524869,Platinum,100000,LID-863224,Vehicle,500000,SID-866126,17180
CID-129361,40,M,Employee,524869,gold,100000,LID-863224,Vehicle,500000,SID-866126,17180
CID-200616,24,M,Others,411623,gold,500000,LID-471916,Housing,100000,SID-458744,79127
CID-200616,24,M,Others,411623,Travellers,200000,LID-471916,Housing,100000,SID-458744,79127
CID-607092,15,F,SelfEmployed,18763,Travellers,100000,LID-92336,Vehicle,100000,SID-319788,29761
CID-607092,15,F,SelfEmployed,18763,Shoppers,100000,LID-92336,Vehicle,100000,SID-319788,29761
CID-710206,35,M,Others,892978,Shoppers,200000,LID-73594,Housing,50000,SID-117172,88639
CID-710206,35,M,Others,892978,Travellers,50000,LID-73594,Housing,50000,SID-117172,88639
CID-781363,39,F,Business,99873,Travellers,500000,LID-787039,Personal,500000,SID-103310,58865
CID-781363,39,F,Business,99873,Platinum,500000,LID-787039,Personal,500000,SID-103310,58865
CID-691209,6,F,Business,679170,gold,50000,LID-450476,Personal,200000,SID-785121,5782
CID-691209,6,F,Business,679170,Platinum,200000,LID-450476,Personal,200000,SID-785121,5782
CID-342776,33,F,SelfEmployed,866037,Shoppers,100000,LID-675260,Housing,500000,SID-495030,10180
CID-342776,33,F,SelfEmployed,866037,Travellers,200000,LID-675260,Housing,500000,SID-495030,10180
CID-317937,9,F,Business,265240,gold,500000,LID-130202,Housing,200000,SID-226324,1873
CID-317937,9,F,Business,265240,Platinum,200000,LID-130202,Housing,200000,SID-226324,1873
CID-260611,1,F,SelfEmployed,50623,Travellers,100000,LID-679086,Vehicle,100000,SID-426691,86012
CID-260611,1,F,SelfEmployed,50623,Travellers,200000,LID-679086,Vehicle,100000,SID-426691,86012
CID-147015,32,F,Others,468975,Travellers,50000,LID-280252,Personal,500000,SID-707177,22283
CID-147015,32,F,Others,468975,Platinum,500000,LID-280252,Personal,500000,SID-707177,22283
CID-468948,38,F,Others,165860,Shoppers,100000,LID-56435,Housing,500000,SID-333514,88878
CID-468948,38,F,Others,165860,Platinum,100000,LID-56435,Housing,500000,SID-333514,88878
CID-41685,34,M,SelfEmployed,98251,Shoppers,500000,LID-699808,Personal,100000,SID-700056,81201
CID-41685,34,M,SelfEmployed,98251,Travellers,50000,LID-699808,Personal,100000,SID-700056,81201
CID-181813,35,M,SelfEmployed,809119,Shoppers,200000,LID-820512,Housing,200000,SID-653484,32705
CID-181813,35,M,SelfEmployed,809119,Shoppers,100000,LID-820512,Housing,200000,SID-653484,32705
CID-133373,5,M,Others,693296,Shoppers,500000,LID-530919,Personal,100000,SID-372942,14428
CID-133373,5,M,Others,693296,gold,100000,LID-530919,Personal,100000,SID-372942,14428
CID-10424,37,F,Business,591530,Travellers,500000,LID-561219,Vehicle,200000,SID-665959,7323
CID-10424,37,F,Business,591530,gold,50000,LID-561219,Vehicle,200000,SID-665959,7323
CID-189152,41,F,Others,340489,Travellers,200000,LID-439839,Vehicle,100000,SID-833865,60645
CID-189152,41,F,Others,340489,Shoppers,100000,LID-439839,Vehicle,100000,SID-833865,60645
CID-671642,27,F,Others,660307,Platinum,500000,LID-24075,Vehicle,500000,SID-495105,22070
CID-671642,27,F,Others,660307,Platinum,100000,LID-24075,Vehicle,500000,SID-495105,22070
CID-617211,34,F,Others,82660,Shoppers,100000,LID-408744,Personal,100000,SID-613095,57890
CID-617211,34,F,Others,82660,Travellers,500000,LID-408744,Personal,100000,SID-613095,57890
CID-649187,41,F,Others,127379,gold,100000,LID-136844,Personal,100000,SID-443204,18000
CID-649187,41,F,Others,127379,Travellers,100000,LID-136844,Personal,100000,SID-443204,18000
CID-7953,33,F,Employee,867584,gold,100000,LID-693550,Housing,500000,SID-374053,38576
CID-7953,33,F,Employee,867584,gold,100000,LID-693550,Housing,500000,SID-374053,38576
CID-648929,40,M,Business,561105,Travellers,50000,LID-815714,Vehicle,100000,SID-110885,10942
CID-648929,40,M,Business,561105,Travellers,200000,LID-815714,Vehicle,100000,SID-110885,10942
CID-596952,24,F,Others,705284,gold,500000,LID-455889,Vehicle,100000,SID-200269,40646
CID-596952,24,F,Others,705284,gold,100000,LID-455889,Vehicle,100000,SID-200269,40646
CID-700756,12,F,Business,881352,Platinum,200000,LID-605551,Personal,100000,SID-798032,59200
CID-700756,12,F,Business,881352,Shoppers,50000,LID-605551,Personal,100000,SID-798032,59200
CID-651515,23,M,Employee,680015,Shoppers,100000,LID-735760,Vehicle,50000,SID-881401,40681
CID-651515,23,M,Employee,680015,gold,500000,LID-735760,Vehicle,50000,SID-881401,40681
CID-350080,30,M,Business,260911,Platinum,100000,LID-165104,Vehicle,100000,SID-412479,57179
CID-350080,30,M,Business,260911,Platinum,200000,LID-165104,Vehicle,100000,SID-412479,57179
CID-706727,27,F,Employee,643029,gold,100000,LID-679968,Vehicle,50000,SID-634953,36310
CID-706727,27,F,Employee,643029,Travellers,200000,LID-679968,Vehicle,50000,SID-634953,36310
CID-69695,8,M,Business,216062,gold,200000,LID-271914,Vehicle,200000,SID-798097,63082
CID-69695,8,M,Business,216062,gold,100000,LID-271914,Vehicle,200000,SID-798097,63082
CID-372885,8,F,SelfEmployed,569512,Platinum,100000,LID-293138,Housing,100000,SID-539773,47579
CID-372885,8,F,SelfEmployed,569512,Travellers,500000,LID-293138,Housing,100000,SID-539773,47579
CID-871868,4,M,Employee,798849,Travellers,200000,LID-662025,Personal,100000,SID-554769,87507
CID-871868,4,M,Employee,798849,Travellers,500000,LID-662025,Personal,100000,SID-554769,87507
CID-633753,3,M,SelfEmployed,799126,Platinum,500000,LID-541986,Personal,50000,SID-643862,85071
CID-633753,3,M,SelfEmployed,799126,Shoppers,200000,LID-541986,Personal,50000,SID-643862,85071
CID-483604,17,F,Others,327532,gold,50000,LID-517334,Housing,50000,SID-682600,88324
CID-483604,17,F,Others,327532,gold,100000,LID-517334,Housing,50000,SID-682600,88324
CID-432094,11,M,Employee,572277,Platinum,50000,LID-34294,Personal,100000,SID-390277,21000
CID-432094,11,M,Employee,572277,gold,100000,LID-34294,Personal,100000,SID-390277,21000
CID-29561,32,M,Business,210705,Platinum,50000,LID-297204,Personal,100000,SID-653897,12087
CID-29561,32,M,Business,210705,Travellers,50000,LID-297204,Personal,100000,SID-653897,12087
CID-461582,9,M,Employee,84316,Platinum,200000,LID-121242,Personal,100000,SID-650109,19629
CID-461582,9,M,Employee,84316,Platinum,500000,LID-121242,Personal,100000,SID-650109,19629
CID-593775,32,F,Employee,422583,gold,200000,LID-587819,Vehicle,500000,SID-163819,22401
CID-593775,32,F,Employee,422583,gold,200000,LID-587819,Vehicle,500000,SID-163819,22401
CID-494310,21,F,SelfEmployed,625257,gold,100000,LID-750156,Personal,500000,SID-353329,67799
CID-494310,21,F,SelfEmployed,625257,Shoppers,50000,LID-750156,Personal,500000,SID-353329,67799
CID-379184,30,F,Employee,859266,gold,500000,LID-676954,Vehicle,500000,SID-676574,41775
CID-379184,30,F,Employee,859266,Platinum,200000,LID-676954,Vehicle,500000,SID-676574,41775
CID-497982,29,F,Employee,716956,gold,100000,LID-299904,Vehicle,100000,SID-605221,14114
CID-497982,29,F,Employee,716956,Platinum,100000,LID-299904,Vehicle,100000,SID-605221,14114
CID-587688,29,F,Employee,833741,Platinum,200000,LID-469878,Housing,100000,SID-460439,28057
CID-587688,29,F,Employee,833741,Shoppers,200000,LID-469878,Housing,100000,SID-460439,28057
CID-394428,35,M,Others,703089,Shoppers,500000,LID-614002,Personal,200000,SID-165566,16534
CID-394428,35,M,Others,703089,gold,50000,LID-614002,Personal,200000,SID-165566,16534
CID-749483,3,F,Employee,869417,gold,100000,LID-352310,Personal,200000,SID-503861,46581
CID-749483,3,F,Employee,869417,Platinum,50000,LID-352310,Personal,200000,SID-503861,46581
CID-844768,6,M,SelfEmployed,56527,gold,200000,LID-880706,Vehicle,500000,SID-789105,70013
CID-844768,6,M,SelfEmployed,56527,Shoppers,50000,LID-880706,Vehicle,500000,SID-789105,70013
CID-389741,20,F,SelfEmployed,442254,Platinum,50000,LID-193119,Personal,200000,SID-629908,78653
CID-389741,20,F,SelfEmployed,442254,Travellers,100000,LID-193119,Personal,200000,SID-629908,78653
CID-110442,13,M,Others,661754,Platinum,50000,LID-311067,Personal,50000,SID-510120,99276
CID-110442,13,M,Others,661754,Platinum,100000,LID-311067,Personal,50000,SID-510120,99276
CID-249506,6,M,Employee,595923,Shoppers,100000,LID-509756,Housing,50000,SID-819288,78153
CID-249506,6,M,Employee,595923,Shoppers,100000,LID-509756,Housing,50000,SID-819288,78153
CID-764854,5,F,SelfEmployed,892080,Shoppers,50000,LID-394856,Personal,100000,SID-177070,34940
CID-764854,5,F,SelfEmployed,892080,Shoppers,100000,LID-394856,Personal,100000,SID-177070,34940
CID-353009,41,M,Business,238204,gold,100000,LID-61219,Housing,100000,SID-697752,86204
CID-353009,41,M,Business,238204,Travellers,500000,LID-61219,Housing,100000,SID-697752,86204
CID-664211,24,F,Employee,609002,Travellers,50000,LID-745298,Vehicle,500000,SID-309712,98878
CID-664211,24,F,Employee,609002,gold,200000,LID-745298,Vehicle,500000,SID-309712,98878
CID-740676,36,M,SelfEmployed,614635,Travellers,200000,LID-163292,Personal,100000,SID-212521,2595
CID-740676,36,M,SelfEmployed,614635,gold,500000,LID-163292,Personal,100000,SID-212521,2595
CID-460770,24,F,Business,70839,Shoppers,200000,LID-529813,Housing,100000,SID-384180,6805
CID-460770,24,F,Business,70839,Platinum,50000,LID-529813,Housing,100000,SID-384180,6805
CID-517217,28,M,SelfEmployed,119579,Travellers,100000,LID-586223,Vehicle,50000,SID-225277,93372
CID-517217,28,M,SelfEmployed,119579,Travellers,100000,LID-586223,Vehicle,50000,SID-225277,93372
CID-68231,32,F,Business,697249,Shoppers,100000,LID-214569,Vehicle,500000,SID-658799,25709
CID-68231,32,F,Business,697249,Travellers,100000,LID-214569,Vehicle,500000,SID-658799,25709
CID-142308,41,M,Business,759727,Platinum,500000,LID-299532,Personal,100000,SID-402969,52095
CID-142308,41,M,Business,759727,Travellers,50000,LID-299532,Personal,100000,SID-402969,52095
CID-561716,18,F,Business,868589,Travellers,200000,LID-245887,Housing,50000,SID-586687,36962
CID-561716,18,F,Business,868589,Platinum,500000,LID-245887,Housing,50000,SID-586687,36962
CID-62395,27,M,SelfEmployed,292558,Platinum,500000,LID-403118,Personal,500000,SID-15857,64495
CID-62395,27,M,SelfEmployed,292558,Travellers,500000,LID-403118,Personal,500000,SID-15857,64495
CID-397208,16,F,Business,486908,Platinum,100000,LID-745209,Vehicle,100000,SID-132173,94717
CID-397208,16,F,Business,486908,Platinum,100000,LID-745209,Vehicle,100000,SID-132173,94717
CID-789640,10,M,Employee,817435,Platinum,50000,LID-434512,Housing,200000,SID-332147,70864
CID-789640,10,M,Employee,817435,gold,50000,LID-434512,Housing,200000,SID-332147,70864
CID-806035,5,M,Employee,751476,Shoppers,100000,LID-798569,Vehicle,100000,SID-73305,94594
CID-806035,5,M,Employee,751476,Platinum,500000,LID-798569,Vehicle,100000,SID-73305,94594
CID-583289,9,F,Employee,539226,Platinum,100000,LID-604584,Housing,50000,SID-65992,85591
CID-583289,9,F,Employee,539226,gold,100000,LID-604584,Housing,50000,SID-65992,85591
CID-258786,5,F,SelfEmployed,453274,Shoppers,100000,LID-793513,Vehicle,200000,SID-290522,9946
CID-258786,5,F,SelfEmployed,453274,gold,500000,LID-793513,Vehicle,200000,SID-290522,9946
CID-507523,6,F,Others,124564,gold,100000,LID-796415,Vehicle,100000,SID-79798,56816
CID-507523,6,F,Others,124564,Shoppers,200000,LID-796415,Vehicle,100000,SID-79798,56816
CID-581828,17,F,SelfEmployed,193227,Platinum,50000,LID-13345,Vehicle,500000,SID-874615,37254
CID-581828,17,F,SelfEmployed,193227,gold,100000,LID-13345,Vehicle,500000,SID-874615,37254
CID-526952,40,F,Business,558221,Shoppers,100000,LID-318957,Personal,50000,SID-577986,24524
CID-526952,40,F,Business,558221,Platinum,200000,LID-318957,Personal,50000,SID-577986,24524
CID-446074,41,M,SelfEmployed,821618,Platinum,200000,LID-210984,Personal,50000,SID-414048,53426
CID-446074,41,M,SelfEmployed,821618,Travellers,500000,LID-210984,Personal,50000,SID-414048,53426
CID-776780,3,M,SelfEmployed,636876,Travellers,200000,LID-815695,Personal,200000,SID-87949,36556
CID-776780,3,M,SelfEmployed,636876,gold,200000,LID-815695,Personal,200000,SID-87949,36556
CID-130013,25,F,Employee,385427,Platinum,500000,LID-784010,Personal,200000,SID-514763,69411
CID-130013,25,F,Employee,385427,Platinum,200000,LID-784010,Personal,200000,SID-514763,69411
CID-269428,35,F,Employee,601525,gold,200000,LID-278595,Housing,50000,SID-393866,1061
CID-269428,35,F,Employee,601525,gold,50000,LID-278595,Housing,50000,SID-393866,1061
CID-60838,3,M,Employee,138101,Platinum,500000,LID-734396,Vehicle,500000,SID-257966,36325
CID-60838,3,M,Employee,138101,Travellers,100000,LID-734396,Vehicle,500000,SID-257966,36325
CID-711991,12,F,Others,504255,Shoppers,100000,LID-128129,Vehicle,50000,SID-809735,97274
CID-711991,12,F,Others,504255,gold,50000,LID-128129,Vehicle,50000,SID-809735,97274
CID-302592,1,M,Employee,741478,Platinum,50000,LID-348001,Housing,500000,SID-15360,3059
CID-302592,1,M,Employee,741478,Travellers,100000,LID-348001,Housing,500000,SID-15360,3059
CID-425151,30,M,SelfEmployed,36318,gold,50000,LID-94465,Vehicle,100000,SID-347833,11576
CID-425151,30,M,SelfEmployed,36318,Travellers,100000,LID-94465,Vehicle,100000,SID-347833,11576
CID-423744,41,M,Employee,544551,gold,100000,LID-611159,Personal,50000,SID-173069,45431
CID-423744,41,M,Employee,544551,gold,50000,LID-611159,Personal,50000,SID-173069,45431
CID-855034,22,M,Business,241924,Shoppers,100000,LID-53048,Housing,50000,SID-359957,93295
CID-855034,22,M,Business,241924,gold,100000,LID-53048,Housing,50000,SID-359957,93295
CID-477096,34,M,Others,406137,Shoppers,500000,LID-21728,Vehicle,200000,SID-319937,20162
CID-477096,34,M,Others,406137,Platinum,500000,LID-21728,Vehicle,200000,SID-319937,20162
CID-153701,12,F,Business,165595,Shoppers,100000,LID-890208,Personal,100000,SID-69033,44651
CID-153701,12,F,Business,165595,gold,50000,LID-890208,Personal,100000,SID-69033,44651
CID-77543,7,M,Employee,712637,Travellers,200000,LID-256425,Housing,50000,SID-179862,10136
CID-77543,7,M,Employee,712637,Shoppers,100000,LID-256425,Housing,50000,SID-179862,10136
CID-235497,17,M,Others,496662,Platinum,100000,LID-378491,Personal,200000,SID-114416,58836
CID-235497,17,M,Others,496662,Travellers,100000,LID-378491,Personal,200000,SID-114416,58836
CID-336546,16,F,Employee,488836,Shoppers,500000,LID-364556,Personal,500000,SID-199884,20499
CID-336546,16,F,Employee,488836,gold,100000,LID-364556,Personal,500000,SID-199884,20499
CID-405807,4,F,Employee,497065,Shoppers,100000,LID-513138,Housing,500000,SID-284527,98246
CID-405807,4,F,Employee,497065,Platinum,100000,LID-513138,Housing,500000,SID-284527,98246
CID-744963,37,M,Employee,210481,Travellers,200000,LID-113705,Vehicle,100000,SID-349467,57963
CID-744963,37,M,Employee,210481,Platinum,200000,LID-113705,Vehicle,100000,SID-349467,57963
CID-433047,11,M,SelfEmployed,728187,gold,100000,LID-641889,Housing,200000,SID-466509,75389
CID-433047,11,M,SelfEmployed,728187,Shoppers,100000,LID-641889,Housing,200000,SID-466509,75389
CID-634986,32,F,Business,229135,Platinum,100000,LID-766287,Vehicle,100000,SID-269319,3084
CID-634986,32,F,Business,229135,gold,100000,LID-766287,Vehicle,100000,SID-269319,3084
CID-119421,12,F,Business,757177,Platinum,100000,LID-758994,Housing,100000,SID-266239,89319
CID-119421,12,F,Business,757177,gold,100000,LID-758994,Housing,100000,SID-266239,89319
CID-584090,10,F,Employee,452462,Platinum,500000,LID-836574,Personal,50000,SID-308272,92095
CID-584090,10,F,Employee,452462,Travellers,500000,LID-836574,Personal,50000,SID-308272,92095
CID-124232,28,F,SelfEmployed,625997,Shoppers,500000,LID-641820,Vehicle,100000,SID-822666,41872
CID-124232,28,F,SelfEmployed,625997,Travellers,500000,LID-641820,Vehicle,100000,SID-822666,41872
CID-897480,5,F,SelfEmployed,772808,gold,100000,LID-548202,Vehicle,500000,SID-599838,48648
CID-897480,5,F,SelfEmployed,772808,Shoppers,500000,LID-548202,Vehicle,500000,SID-599838,48648
CID-367046,33,M,SelfEmployed,190267,Platinum,100000,LID-581462,Personal,50000,SID-193838,46021
CID-367046,33,M,SelfEmployed,190267,Travellers,100000,LID-581462,Personal,50000,SID-193838,46021
CID-661633,37,M,SelfEmployed,713640,Platinum,200000,LID-217447,Vehicle,200000,SID-611754,92854
CID-661633,37,M,SelfEmployed,713640,Travellers,200000,LID-217447,Vehicle,200000,SID-611754,92854
CID-500253,3,F,Employee,511954,Platinum,100000,LID-325574,Vehicle,500000,SID-696917,22235
CID-500253,3,F,Employee,511954,Travellers,200000,LID-325574,Vehicle,500000,SID-696917,22235
CID-149346,23,M,Others,624496,Travellers,100000,LID-334556,Personal,100000,SID-718064,69185
CID-149346,23,M,Others,624496,Platinum,50000,LID-334556,Personal,100000,SID-718064,69185
CID-720790,24,M,Others,501624,Shoppers,500000,LID-744676,Vehicle,500000,SID-242513,56095
CID-720790,24,M,Others,501624,gold,100000,LID-744676,Vehicle,500000,SID-242513,56095
CID-488316,39,M,Employee,655397,Platinum,100000,LID-452002,Housing,100000,SID-510459,86196
CID-488316,39,M,Employee,655397,Platinum,500000,LID-452002,Housing,100000,SID-510459,86196
CID-807024,11,F,Others,280557,Platinum,50000,LID-805435,Housing,500000,SID-717927,42168
CID-807024,11,F,Others,280557,Travellers,200000,LID-805435,Housing,500000,SID-717927,42168
CID-831481,11,F,Others,642957,Shoppers,100000,LID-427405,Personal,100000,SID-394551,24575
CID-831481,11,F,Others,642957,Platinum,100000,LID-427405,Personal,100000,SID-394551,24575
CID-164426,12,F,Business,62886,Platinum,100000,LID-803018,Personal,100000,SID-35101,82165
CID-164426,12,F,Business,62886,Platinum,200000,LID-803018,Personal,100000,SID-35101,82165
CID-408721,20,F,Business,814975,gold,50000,LID-189095,Personal,100000,SID-168067,28505
CID-408721,20,F,Business,814975,Platinum,100000,LID-189095,Personal,100000,SID-168067,28505
CID-741702,23,M,Employee,364326,Shoppers,500000,LID-170580,Vehicle,500000,SID-547899,97111
CID-741702,23,M,Employee,364326,Platinum,100000,LID-170580,Vehicle,500000,SID-547899,97111
CID-621062,20,F,Employee,65500,gold,100000,LID-377242,Personal,200000,SID-406183,42280
CID-621062,20,F,Employee,65500,Shoppers,100000,LID-377242,Personal,200000,SID-406183,42280
CID-216744,25,M,Business,142988,gold,100000,LID-414353,Vehicle,500000,SID-74580,28514
CID-216744,25,M,Business,142988,gold,100000,LID-414353,Vehicle,500000,SID-74580,28514
CID-537982,14,M,Employee,888349,Travellers,100000,LID-377731,Vehicle,500000,SID-67562,19692
CID-537982,14,M,Employee,888349,Travellers,100000,LID-377731,Vehicle,500000,SID-67562,19692
CID-101087,29,M,Employee,358157,Travellers,200000,LID-247759,Vehicle,100000,SID-90193,76519
CID-101087,29,M,Employee,358157,Platinum,100000,LID-247759,Vehicle,100000,SID-90193,76519
CID-120346,26,F,Employee,831459,gold,100000,LID-269709,Personal,100000,SID-439239,98579
CID-120346,26,F,Employee,831459,Travellers,100000,LID-269709,Personal,100000,SID-439239,98579
CID-537298,22,F,Employee,372426,Shoppers,100000,LID-229578,Vehicle,200000,SID-592357,91871
CID-537298,22,F,Employee,372426,Platinum,100000,LID-229578,Vehicle,200000,SID-592357,91871
CID-408806,41,M,SelfEmployed,759365,gold,100000,LID-221626,Housing,100000,SID-552944,89375
CID-408806,41,M,SelfEmployed,759365,Platinum,50000,LID-221626,Housing,100000,SID-552944,89375
CID-233706,16,M,SelfEmployed,411725,Shoppers,200000,LID-207686,Housing,500000,SID-873529,36038
CID-233706,16,M,SelfEmployed,411725,Platinum,100000,LID-207686,Housing,500000,SID-873529,36038
CID-583095,12,M,SelfEmployed,843435,gold,50000,LID-896248,Housing,50000,SID-627292,62518
CID-583095,12,M,SelfEmployed,843435,Travellers,200000,LID-896248,Housing,50000,SID-627292,62518
CID-137746,22,M,SelfEmployed,22571,Shoppers,200000,LID-296232,Housing,200000,SID-230772,13850
CID-137746,22,M,SelfEmployed,22571,Shoppers,500000,LID-296232,Housing,200000,SID-230772,13850
CID-823184,39,M,SelfEmployed,450341,Shoppers,100000,LID-72308,Vehicle,50000,SID-747836,91705
CID-823184,39,M,SelfEmployed,450341,Platinum,200000,LID-72308,Vehicle,50000,SID-747836,91705
CID-843898,25,M,Others,245917,gold,100000,LID-585216,Vehicle,100000,SID-126378,86636
CID-843898,25,M,Others,245917,Travellers,200000,LID-585216,Vehicle,100000,SID-126378,86636
CID-756737,16,M,Business,514303,Shoppers,500000,LID-673576,Personal,50000,SID-10596,91175
CID-756737,16,M,Business,514303,Travellers,100000,LID-673576,Personal,50000,SID-10596,91175
CID-857361,19,M,Others,57190,gold,100000,LID-705085,Housing,500000,SID-643956,80227
CID-857361,19,M,Others,57190,Shoppers,200000,LID-705085,Housing,500000,SID-643956,80227
CID-460347,22,M,Employee,79130,Travellers,100000,LID-524904,Housing,100000,SID-347359,2331
CID-460347,22,M,Employee,79130,Travellers,50000,LID-524904,Housing,100000,SID-347359,2331
CID-542616,29,M,SelfEmployed,897677,Travellers,200000,LID-873655,Housing,200000,SID-275222,46271
CID-542616,29,M,SelfEmployed,897677,Platinum,100000,LID-873655,Housing,200000,SID-275222,46271
CID-349043,4,F,SelfEmployed,403896,gold,100000,LID-172521,Personal,500000,SID-112025,20616
CID-349043,4,F,SelfEmployed,403896,Shoppers,500000,LID-172521,Personal,500000,SID-112025,20616
CID-797335,25,M,Business,366833,gold,500000,LID-710467,Personal,100000,SID-519565,58135
CID-797335,25,M,Business,366833,Travellers,500000,LID-710467,Personal,100000,SID-519565,58135
CID-87403,10,F,Business,483575,Shoppers,100000,LID-644222,Housing,100000,SID-53085,85154
CID-87403,10,F,Business,483575,Platinum,500000,LID-644222,Housing,100000,SID-53085,85154
CID-98123,18,M,Others,493929,gold,200000,LID-33799,Vehicle,100000,SID-129477,29642
CID-98123,18,M,Others,493929,Travellers,200000,LID-33799,Vehicle,100000,SID-129477,29642
CID-271953,31,F,Employee,663948,Platinum,200000,LID-633934,Personal,100000,SID-509580,57268
CID-271953,31,F,Employee,663948,Shoppers,50000,LID-633934,Personal,100000,SID-509580,57268
CID-89978,10,F,SelfEmployed,259660,gold,100000,LID-123895,Housing,100000,SID-494783,21211
CID-89978,10,F,SelfEmployed,259660,Travellers,50000,LID-123895,Housing,100000,SID-494783,21211
CID-287635,39,M,Business,544514,Travellers,50000,LID-371815,Vehicle,200000,SID-173252,69050
CID-287635,39,M,Business,544514,Travellers,500000,LID-371815,Vehicle,200000,SID-173252,69050
CID-362992,33,M,SelfEmployed,559893,gold,100000,LID-725287,Personal,100000,SID-3013,98538
CID-362992,33,M,SelfEmployed,559893,Shoppers,500000,LID-725287,Personal,100000,SID-3013,98538
CID-503073,11,F,Others,723510,Shoppers,50000,LID-493661,Vehicle,200000,SID-281005,74374
CID-503073,11,F,Others,723510,Platinum,100000,LID-493661,Vehicle,200000,SID-281005,74374
CID-232767,19,M,Others,877714,gold,100000,LID-560529,Vehicle,500000,SID-194935,40078
CID-232767,19,M,Others,877714,Platinum,100000,LID-560529,Vehicle,500000,SID-194935,40078
CID-273353,38,M,Others,825358,Travellers,100000,LID-449005,Personal,50000,SID-467496,85151
CID-273353,38,M,Others,825358,Shoppers,200000,LID-449005,Personal,50000,SID-467496,85151
CID-684527,27,F,Business,369447,gold,500000,LID-315598,Vehicle,100000,SID-463240,93634
CID-684527,27,F,Business,369447,Travellers,100000,LID-315598,Vehicle,100000,SID-463240,93634
CID-23548,26,M,Others,741638,Travellers,50000,LID-875693,Personal,50000,SID-753029,91872
CID-23548,26,M,Others,741638,gold,100000,LID-875693,Personal,50000,SID-753029,91872
CID-867166,19,F,Business,672987,Shoppers,200000,LID-274487,Personal,100000,SID-78328,73991
CID-867166,19,F,Business,672987,Travellers,100000,LID-274487,Personal,100000,SID-78328,73991
CID-844357,38,M,Employee,579265,Travellers,200000,LID-703555,Personal,500000,SID-696296,80737
CID-844357,38,M,Employee,579265,gold,500000,LID-703555,Personal,500000,SID-696296,80737
CID-828548,11,F,Employee,519826,Platinum,200000,LID-551090,Housing,100000,SID-87444,94664
CID-828548,11,F,Employee,519826,Platinum,100000,LID-551090,Housing,100000,SID-87444,94664
CID-704056,34,M,Employee,686460,gold,500000,LID-122239,Personal,200000,SID-504871,2238
CID-704056,34,M,Employee,686460,gold,100000,LID-122239,Personal,200000,SID-504871,2238
CID-415665,6,M,Others,53074,Shoppers,200000,LID-265048,Personal,50000,SID-610496,10099
CID-415665,6,M,Others,53074,Shoppers,500000,LID-265048,Personal,50000,SID-610496,10099
CID-646128,22,F,SelfEmployed,828986,gold,100000,LID-71196,Housing,100000,SID-106884,22942
CID-646128,22,F,SelfEmployed,828986,Travellers,100000,LID-71196,Housing,100000,SID-106884,22942
CID-657573,32,F,SelfEmployed,172463,Travellers,100000,LID-50167,Housing,200000,SID-436368,73603
CID-657573,32,F,SelfEmployed,172463,gold,50000,LID-50167,Housing,200000,SID-436368,73603
CID-445820,35,F,SelfEmployed,767003,Shoppers,500000,LID-806016,Vehicle,500000,SID-581405,39466
CID-445820,35,F,SelfEmployed,767003,Shoppers,50000,LID-806016,Vehicle,500000,SID-581405,39466
CID-40637,37,M,Others,740605,gold,100000,LID-742721,Personal,100000,SID-672073,65048
CID-40637,37,M,Others,740605,Travellers,100000,LID-742721,Personal,100000,SID-672073,65048
CID-596966,12,F,SelfEmployed,650252,gold,200000,LID-197871,Personal,200000,SID-183426,93721
CID-596966,12,F,SelfEmployed,650252,Platinum,100000,LID-197871,Personal,200000,SID-183426,93721
CID-206532,28,F,Employee,757728,Platinum,50000,LID-551287,Personal,100000,SID-162782,56143
CID-206532,28,F,Employee,757728,gold,500000,LID-551287,Personal,100000,SID-162782,56143
